"","Country","Attribution","Type","iso3c","year_enforcement","Temp","drop","Ques_1","Ques_10","Ques_11","Ques_12","Ques_13","Ques_15","Ques_17","Ques_19","Ques_2","Ques_23","Ques_25","Ques_26","Ques_29","Ques_3","Ques_30","Ques_31","Ques_33","Ques_35","Ques_36","Ques_37","Ques_38","Ques_39","Ques_4","Ques_41","Ques_43","Ques_5","Ques_6","Ques_7","Ques_8","Ques_9"
"111","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"112","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"115","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"116","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"117","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_6",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_7",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","Brazil","Lei das Eleições No. 9.504, de 30 de setembro de 1997 (2010), (Electoral Law)","Printed source","BRA",1997,"temp_9",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_11",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_12",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"125","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"126","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"127","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"129","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"131","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"132","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"133","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"134","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_5",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_6",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","Brazil","Lei dos Partidos Políticos No. 9.096, de 19 de setembro de 1995 (2009), (Political Parties' Law)","Printed source","BRA",1995,"temp_9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","Brazil","Money, Politics and Transparency, 2016. Available at: https://data.moneypoliticstransparency.org/countries/BR/",NA,"BRA",2016,"temp_1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","Brazil","National Election Law #13.165/2015",NA,"BRA",2015,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","Chile","Constitución Política de la República de Chile (July 2011) (Constitution)","Printed source","CHL",2011,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","Chile","Constitución Política de la República de Chile (July 2011) (Constitution)","Printed source","CHL",2011,"temp_2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","Chile","Constitución Política de la República de Chile (July 2011) (Constitution)","Printed source","CHL",2011,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","Chile","Cost of Democracy: Essays on Political Finance in Latin America. International IDEA. 2016.",NA,"CHL",2016,"temp_1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","Chile","Cost of Democracy: Essays on Political Finance in Latin America. International IDEA. 2016.",NA,"CHL",2016,"temp_2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_4",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","Chile","Ley 18603 Ley Orgánica Constitucional de los Partidos Políticos (April 2016) (Political Parties' Law) (Printed Source)",NA,"CHL",2016,"temp_8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"154","Chile","Ley 19884, 2003 (Political finance law)","Political Finance Act","CHL",1988,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"156","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_11",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_12",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"163","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"164","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"165","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"166","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_5",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_6",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_7",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","Chile","Ley 19884, Sobre transparencia, límite y control del gasto electoral (April 2016) (Political Finance Law) (printed source)",NA,"CHL",1988,"temp_9",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"175","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","Chile","Ley No. 18603, Orgánica Constitucional de los Partidos Políticos (August 2003) (Political Parties' Law)","Printed source","CHL",2003,"temp_7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"178","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_3",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_5",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Chile","Ley No. 18700, Orgánica sobre votaciones populares y escrutinios (September 2009) (Voting and Counting Law)","Printed source","CHL",2009,"temp_6",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"186","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"187","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_12",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"188","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"190","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"192","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"193","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_5",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_6",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","Chile","Ley No. 19884, Sobre Transparencia, Límite y Control del Gasto Electoral (September 2005) (Financing Law)","Printed source","CHL",1988,"temp_9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"198","Chile","Money, Politics and Transparency. 2016. Available at: https://data.moneypoliticstransparency.org/countries/CL/",NA,"CHL",2016,"temp_1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","Chile","Money, Politics and Transparency. 2016. Available at: https://data.moneypoliticstransparency.org/countries/CL/",NA,"CHL",2016,"temp_2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","Chile","Money, Politics and Transparency. 2016. Available at: https://data.moneypoliticstransparency.org/countries/CL/",NA,"CHL",2016,"temp_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","Chile","Money, Politics and Transparency. 2016. Available at: https://data.moneypoliticstransparency.org/countries/CL/",NA,"CHL",2016,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","Chile","Money, Politics and Transparency. 2016. Available at: https://data.moneypoliticstransparency.org/countries/CL/",NA,"CHL",2016,"temp_5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","Colombia","C1153-2005 (Sentencia de la Corte Constitucional)",NA,"COL",2005,"temp_1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","Colombia","Código Penal Colombiano, Ley 1142 de 2007 (Penal Code)","Printed source","COL",2007,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_3",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_6",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_7",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Colombia","Constitución Política de Colombia (2009) (Constitution)","Printed source","COL",2009,"temp_9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","Colombia","Gutiérrez, Pablo & Zovatto, Daniel (eds) (2011) Financiamiento de los partidos políticosen América Latina, IDEA/OAS/UNAM, Mexico","Printed source","COL",2011,"temp_1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","Colombia","Gutiérrez, Pablo & Zovatto, Daniel (eds) (2011) Financiamiento de los partidos políticosen América Latina, IDEA/OAS/UNAM, Mexico","Printed source","COL",2011,"temp_2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
