"","iso3c","question","yes_no","year_enforcement","year_panel"
"2299","CHL","Ques_33","1",2016,"1965"
"2300","CHL","Ques_33","1",2016,"1967"
"2301","CHL","Ques_33","1",2016,"1983"
"2302","CHL","Ques_33","1",2016,"1986"
"2303","CHL","Ques_33","1",2016,"1988"
"2304","CHL","Ques_33","1",2016,"1991"
"2305","CHL","Ques_33","1",2016,"1992"
"2306","CHL","Ques_33","1",2016,"1994"
"2307","CHL","Ques_33","1",2016,"1995"
"2308","CHL","Ques_33","1",2016,"1996"
"2309","CHL","Ques_33","1",2016,"1997"
"2310","CHL","Ques_33","1",2016,"1998"
"2311","CHL","Ques_33","1",2016,"2000"
"2312","CHL","Ques_33","1",2016,"2002"
"2313","CHL","Ques_33","1",2016,"2003"
"2314","CHL","Ques_33","1",2016,"2004"
"2315","CHL","Ques_33","1",2016,"2005"
"2316","CHL","Ques_33","1",2016,"2006"
"2317","CHL","Ques_33","1",2016,"2007"
"2318","CHL","Ques_33","1",2016,"2008"
"2319","CHL","Ques_33","1",2016,"2009"
"2320","CHL","Ques_33","1",2016,"2010"
"2321","CHL","Ques_33","1",2016,"2011"
"2322","CHL","Ques_33","1",2016,"2014"
"2323","CHL","Ques_33","1",2016,"2015"
"2324","CHL","Ques_33","1",2016,"2016"
"2325","CHL","Ques_35","1",2003,"1925"
"2326","CHL","Ques_35","1",2003,"1931"
"2327","CHL","Ques_35","1",2003,"1965"
"2328","CHL","Ques_35","1",2003,"1967"
"2329","CHL","Ques_35","1",2003,"1983"
"2330","CHL","Ques_35","1",2003,"1986"
"2331","CHL","Ques_35","1",2003,"1988"
"2332","CHL","Ques_35","1",2003,"1991"
"2333","CHL","Ques_35","1",2003,"1992"
"2334","CHL","Ques_35","1",2003,"1994"
"2335","CHL","Ques_35","1",2003,"1995"
"2336","CHL","Ques_35","1",2003,"1996"
"2337","CHL","Ques_35","1",2003,"1997"
"2338","CHL","Ques_35","1",2003,"1998"
"2339","CHL","Ques_35","1",2003,"2000"
"2340","CHL","Ques_35","1",2003,"2002"
"2341","CHL","Ques_35","1",2003,"2003"
"2342","CHL","Ques_35","1",2003,"2004"
"2343","CHL","Ques_35","1",2003,"2005"
"2344","CHL","Ques_35","1",2003,"2006"
"2345","CHL","Ques_35","1",2003,"2007"
"2346","CHL","Ques_35","1",2003,"2008"
"2347","CHL","Ques_35","1",2003,"2009"
"2348","CHL","Ques_35","1",2003,"2010"
"2349","CHL","Ques_35","1",2003,"2011"
"2350","CHL","Ques_35","1",2003,"2014"
"2351","CHL","Ques_35","1",2003,"2015"
"2352","CHL","Ques_35","1",2003,"2016"
"2353","CHL","Ques_36","1",1988,"1925"
"2354","CHL","Ques_36","1",1988,"1931"
"2355","CHL","Ques_36","1",1988,"1965"
"2356","CHL","Ques_36","1",1988,"1967"
"2357","CHL","Ques_36","1",1988,"1983"
"2358","CHL","Ques_36","1",1988,"1986"
"2359","CHL","Ques_36","1",1988,"1988"
"2360","CHL","Ques_36","1",1988,"1991"
"2361","CHL","Ques_36","1",1988,"1992"
"2362","CHL","Ques_36","1",1988,"1994"
"2363","CHL","Ques_36","1",1988,"1995"
"2364","CHL","Ques_36","1",1988,"1996"
"2365","CHL","Ques_36","1",1988,"1997"
"2366","CHL","Ques_36","1",1988,"1998"
"2367","CHL","Ques_36","1",1988,"2000"
"2368","CHL","Ques_36","1",1988,"2002"
"2369","CHL","Ques_36","1",1988,"2003"
"2370","CHL","Ques_36","1",1988,"2004"
"2371","CHL","Ques_36","1",1988,"2005"
"2372","CHL","Ques_36","1",1988,"2006"
"2373","CHL","Ques_36","1",1988,"2007"
"2374","CHL","Ques_36","1",1988,"2008"
"2375","CHL","Ques_36","1",1988,"2009"
"2376","CHL","Ques_36","1",1988,"2010"
"2377","CHL","Ques_36","1",1988,"2011"
"2378","CHL","Ques_36","1",1988,"2014"
"2379","CHL","Ques_36","1",1988,"2015"
"2380","CHL","Ques_36","1",1988,"2016"
"2381","CHL","Ques_37","1",1988,"1925"
"2382","CHL","Ques_37","1",1988,"1931"
"2383","CHL","Ques_37","1",1988,"1965"
"2384","CHL","Ques_37","1",1988,"1967"
"2385","CHL","Ques_37","1",1988,"1983"
"2386","CHL","Ques_37","1",1988,"1986"
"2387","CHL","Ques_37","1",1988,"1988"
"2388","CHL","Ques_37","1",1988,"1991"
"2389","CHL","Ques_37","1",1988,"1992"
"2390","CHL","Ques_37","1",1988,"1994"
"2391","CHL","Ques_37","1",1988,"1995"
"2392","CHL","Ques_37","1",1988,"1996"
"2393","CHL","Ques_37","1",1988,"1997"
"2394","CHL","Ques_37","1",1988,"1998"
"2395","CHL","Ques_37","1",1988,"2000"
"2396","CHL","Ques_37","1",1988,"2002"
"2397","CHL","Ques_37","1",1988,"2003"
"2398","CHL","Ques_37","1",1988,"2004"
"2399","CHL","Ques_37","1",1988,"2005"
"2400","CHL","Ques_37","1",1988,"2006"
"2401","CHL","Ques_37","1",1988,"2007"
"2402","CHL","Ques_37","1",1988,"2008"
"2403","CHL","Ques_37","1",1988,"2009"
"2404","CHL","Ques_37","1",1988,"2010"
"2405","CHL","Ques_37","1",1988,"2011"
"2406","CHL","Ques_37","1",1988,"2014"
"2407","CHL","Ques_37","1",1988,"2015"
"2408","CHL","Ques_37","1",1988,"2016"
"2409","CHL","Ques_38","1",1988,"1925"
"2410","CHL","Ques_38","1",1988,"1931"
"2411","CHL","Ques_38","1",1988,"1965"
"2412","CHL","Ques_38","1",1988,"1967"
"2413","CHL","Ques_38","1",1988,"1983"
"2414","CHL","Ques_38","1",1988,"1986"
"2415","CHL","Ques_38","1",1988,"1988"
"2416","CHL","Ques_38","1",1988,"1991"
"2417","CHL","Ques_38","1",1988,"1992"
"2418","CHL","Ques_38","1",1988,"1994"
"2419","CHL","Ques_38","1",1988,"1995"
"2420","CHL","Ques_38","1",1988,"1996"
"2421","CHL","Ques_38","1",1988,"1997"
"2422","CHL","Ques_38","1",1988,"1998"
"2423","CHL","Ques_38","1",1988,"2000"
"2424","CHL","Ques_38","1",1988,"2002"
"2425","CHL","Ques_38","1",1988,"2003"
"2426","CHL","Ques_38","1",1988,"2004"
"2427","CHL","Ques_38","1",1988,"2005"
"2428","CHL","Ques_38","1",1988,"2006"
"2429","CHL","Ques_38","1",1988,"2007"
"2430","CHL","Ques_38","1",1988,"2008"
"2431","CHL","Ques_38","1",1988,"2009"
"2432","CHL","Ques_38","1",1988,"2010"
"2433","CHL","Ques_38","1",1988,"2011"
"2434","CHL","Ques_38","1",1988,"2014"
"2435","CHL","Ques_38","1",1988,"2015"
"2436","CHL","Ques_38","1",1988,"2016"
"2437","CHL","Ques_39","1",1988,"1925"
"2438","CHL","Ques_39","1",1988,"1931"
"2439","CHL","Ques_39","1",1988,"1965"
"2440","CHL","Ques_39","1",1988,"1967"
"2441","CHL","Ques_39","1",1988,"1983"
"2442","CHL","Ques_39","1",1988,"1986"
"2443","CHL","Ques_39","1",1988,"1988"
"2444","CHL","Ques_39","1",1988,"1991"
"2445","CHL","Ques_39","1",1988,"1992"
"2446","CHL","Ques_39","1",1988,"1994"
"2447","CHL","Ques_39","1",1988,"1995"
"2448","CHL","Ques_39","1",1988,"1996"
"2449","CHL","Ques_39","1",1988,"1997"
"2450","CHL","Ques_39","1",1988,"1998"
"2451","CHL","Ques_39","1",1988,"2000"
"2452","CHL","Ques_39","1",1988,"2002"
"2453","CHL","Ques_39","1",1988,"2003"
"2454","CHL","Ques_39","1",1988,"2004"
"2455","CHL","Ques_39","1",1988,"2005"
"2456","CHL","Ques_39","1",1988,"2006"
"2457","CHL","Ques_39","1",1988,"2007"
"2458","CHL","Ques_39","1",1988,"2008"
"2459","CHL","Ques_39","1",1988,"2009"
"2460","CHL","Ques_39","1",1988,"2010"
"2461","CHL","Ques_39","1",1988,"2011"
"2462","CHL","Ques_39","1",1988,"2014"
"2463","CHL","Ques_39","1",1988,"2015"
"2464","CHL","Ques_39","1",1988,"2016"
"2465","CHL","Ques_4","1",1988,"1925"
"2466","CHL","Ques_4","1",1988,"1931"
"2467","CHL","Ques_4","1",1988,"1965"
"2468","CHL","Ques_4","1",1988,"1967"
"2469","CHL","Ques_4","1",1988,"1983"
"2470","CHL","Ques_4","1",1988,"1986"
"2471","CHL","Ques_4","1",1988,"1988"
"2472","CHL","Ques_4","1",1988,"1991"
"2473","CHL","Ques_4","1",1988,"1992"
"2474","CHL","Ques_4","1",1988,"1994"
"2475","CHL","Ques_4","1",1988,"1995"
"2476","CHL","Ques_4","1",1988,"1996"
"2477","CHL","Ques_4","1",1988,"1997"
"2478","CHL","Ques_4","1",1988,"1998"
"2479","CHL","Ques_4","1",1988,"2000"
"2480","CHL","Ques_4","1",1988,"2002"
"2481","CHL","Ques_4","1",1988,"2003"
"2482","CHL","Ques_4","1",1988,"2004"
"2483","CHL","Ques_4","1",1988,"2005"
"2484","CHL","Ques_4","1",1988,"2006"
"2485","CHL","Ques_4","1",1988,"2007"
"2486","CHL","Ques_4","1",1988,"2008"
"2487","CHL","Ques_4","1",1988,"2009"
"2488","CHL","Ques_4","1",1988,"2010"
"2489","CHL","Ques_4","1",1988,"2011"
"2490","CHL","Ques_4","1",1988,"2014"
"2491","CHL","Ques_4","1",1988,"2015"
"2492","CHL","Ques_4","1",1988,"2016"
"2493","CHL","Ques_41","1",1988,"1925"
"2494","CHL","Ques_41","1",1988,"1931"
"2495","CHL","Ques_41","1",1988,"1965"
"2496","CHL","Ques_41","1",1988,"1967"
"2497","CHL","Ques_41","1",1988,"1983"
"2498","CHL","Ques_41","1",1988,"1986"
"2499","CHL","Ques_41","1",1988,"1988"
"2500","CHL","Ques_41","1",1988,"1991"
"2501","CHL","Ques_41","1",1988,"1992"
"2502","CHL","Ques_41","1",1988,"1994"
"2503","CHL","Ques_41","1",1988,"1995"
"2504","CHL","Ques_41","1",1988,"1996"
"2505","CHL","Ques_41","1",1988,"1997"
"2506","CHL","Ques_41","1",1988,"1998"
"2507","CHL","Ques_41","1",1988,"2000"
"2508","CHL","Ques_41","1",1988,"2002"
"2509","CHL","Ques_41","1",1988,"2003"
"2510","CHL","Ques_41","1",1988,"2004"
"2511","CHL","Ques_41","1",1988,"2005"
"2512","CHL","Ques_41","1",1988,"2006"
"2513","CHL","Ques_41","1",1988,"2007"
"2514","CHL","Ques_41","1",1988,"2008"
"2515","CHL","Ques_41","1",1988,"2009"
"2516","CHL","Ques_41","1",1988,"2010"
"2517","CHL","Ques_41","1",1988,"2011"
"2518","CHL","Ques_41","1",1988,"2014"
"2519","CHL","Ques_41","1",1988,"2015"
"2520","CHL","Ques_41","1",1988,"2016"
"2521","CHL","Ques_43","1",1988,"1925"
"2522","CHL","Ques_43","1",1988,"1931"
"2523","CHL","Ques_43","1",1988,"1965"
"2524","CHL","Ques_43","1",1988,"1967"
"2525","CHL","Ques_43","1",1988,"1983"
"2526","CHL","Ques_43","1",1988,"1986"
"2527","CHL","Ques_43","1",1988,"1988"
"2528","CHL","Ques_43","1",1988,"1991"
"2529","CHL","Ques_43","1",1988,"1992"
"2530","CHL","Ques_43","1",1988,"1994"
"2531","CHL","Ques_43","1",1988,"1995"
"2532","CHL","Ques_43","1",1988,"1996"
"2533","CHL","Ques_43","1",1988,"1997"
"2534","CHL","Ques_43","1",1988,"1998"
"2535","CHL","Ques_43","1",1988,"2000"
"2536","CHL","Ques_43","1",1988,"2002"
"2537","CHL","Ques_43","1",1988,"2003"
"2538","CHL","Ques_43","1",1988,"2004"
"2539","CHL","Ques_43","1",1988,"2005"
"2540","CHL","Ques_43","1",1988,"2006"
"2541","CHL","Ques_43","1",1988,"2007"
"2542","CHL","Ques_43","1",1988,"2008"
"2543","CHL","Ques_43","1",1988,"2009"
"2544","CHL","Ques_43","1",1988,"2010"
"2545","CHL","Ques_43","1",1988,"2011"
"2546","CHL","Ques_43","1",1988,"2014"
"2547","CHL","Ques_43","1",1988,"2015"
"2548","CHL","Ques_43","1",1988,"2016"
"2549","COL","Ques_1","1",2009,"1925"
"2550","COL","Ques_1","1",2009,"1931"
"2551","COL","Ques_1","1",2009,"1965"
"2552","COL","Ques_1","1",2009,"1967"
"2553","COL","Ques_1","1",2009,"1983"
"2554","COL","Ques_1","1",2009,"1986"
"2555","COL","Ques_1","1",2009,"1988"
"2556","COL","Ques_1","1",2009,"1991"
"2557","COL","Ques_1","1",2009,"1992"
"2558","COL","Ques_1","1",2009,"1994"
"2559","COL","Ques_1","1",2009,"1995"
"2560","COL","Ques_1","1",2009,"1996"
"2561","COL","Ques_1","1",2009,"1997"
"2562","COL","Ques_1","1",2009,"1998"
"2563","COL","Ques_1","1",2009,"2000"
"2564","COL","Ques_1","1",2009,"2002"
"2565","COL","Ques_1","1",2009,"2003"
"2566","COL","Ques_1","1",2009,"2004"
"2567","COL","Ques_1","1",2009,"2005"
"2568","COL","Ques_1","1",2009,"2006"
"2569","COL","Ques_1","1",2009,"2007"
"2570","COL","Ques_1","1",2009,"2008"
"2571","COL","Ques_1","1",2009,"2009"
"2572","COL","Ques_1","1",2009,"2010"
"2573","COL","Ques_1","1",2009,"2011"
"2574","COL","Ques_1","1",2009,"2014"
"2575","COL","Ques_1","1",2009,"2015"
"2576","COL","Ques_1","1",2009,"2016"
"2577","COL","Ques_10","0",2011,"1925"
"2578","COL","Ques_10","0",2011,"1931"
"2579","COL","Ques_10","0",2011,"1965"
"2580","COL","Ques_10","0",2011,"1967"
"2581","COL","Ques_10","0",2011,"1983"
"2582","COL","Ques_10","0",2011,"1986"
"2583","COL","Ques_10","0",2011,"1988"
"2584","COL","Ques_10","0",2011,"1991"
"2585","COL","Ques_10","0",2011,"1992"
"2586","COL","Ques_10","0",2011,"1994"
"2587","COL","Ques_10","0",2011,"1995"
"2588","COL","Ques_10","0",2011,"1996"
"2589","COL","Ques_10","0",2011,"1997"
"2590","COL","Ques_10","0",2011,"1998"
"2591","COL","Ques_10","0",2011,"2000"
"2592","COL","Ques_10","0",2011,"2002"
"2593","COL","Ques_10","0",2011,"2003"
"2594","COL","Ques_10","0",2011,"2004"
"2595","COL","Ques_10","0",2011,"2005"
"2596","COL","Ques_10","0",2011,"2006"
"2597","COL","Ques_10","0",2011,"2007"
"2598","COL","Ques_10","0",2011,"2008"
"2599","COL","Ques_10","0",2011,"2009"
"2600","COL","Ques_10","0",2011,"2010"
"2601","COL","Ques_10","0",2011,"2011"
"2602","COL","Ques_10","0",2011,"2014"
"2603","COL","Ques_10","0",2011,"2015"
"2604","COL","Ques_10","0",2011,"2016"
"2605","COL","Ques_11","1",2005,"1925"
"2606","COL","Ques_11","1",2005,"1931"
"2607","COL","Ques_11","1",2005,"1965"
"2608","COL","Ques_11","1",2005,"1967"
"2609","COL","Ques_11","1",2005,"1983"
"2610","COL","Ques_11","1",2005,"1986"
"2611","COL","Ques_11","1",2005,"1988"
"2612","COL","Ques_11","1",2005,"1991"
"2613","COL","Ques_11","1",2005,"1992"
"2614","COL","Ques_11","1",2005,"1994"
"2615","COL","Ques_11","1",2005,"1995"
"2616","COL","Ques_11","1",2005,"1996"
"2617","COL","Ques_11","1",2005,"1997"
"2618","COL","Ques_11","1",2005,"1998"
"2619","COL","Ques_11","1",2005,"2000"
"2620","COL","Ques_11","1",2005,"2002"
"2621","COL","Ques_11","1",2005,"2003"
"2622","COL","Ques_11","1",2005,"2004"
"2623","COL","Ques_11","1",2005,"2005"
"2624","COL","Ques_11","1",2005,"2006"
"2625","COL","Ques_11","1",2005,"2007"
"2626","COL","Ques_11","1",2005,"2008"
"2627","COL","Ques_11","1",2005,"2009"
"2628","COL","Ques_11","1",2005,"2010"
"2629","COL","Ques_11","1",2005,"2011"
"2630","COL","Ques_11","1",2005,"2014"
"2631","COL","Ques_11","1",2005,"2015"
"2632","COL","Ques_11","1",2005,"2016"
"2633","COL","Ques_12","1",1994,"1925"
"2634","COL","Ques_12","1",1994,"1931"
"2635","COL","Ques_12","1",1994,"1965"
"2636","COL","Ques_12","1",1994,"1967"
"2637","COL","Ques_12","1",1994,"1983"
"2638","COL","Ques_12","1",1994,"1986"
"2639","COL","Ques_12","1",1994,"1988"
"2640","COL","Ques_12","1",1994,"1991"
"2641","COL","Ques_12","1",1994,"1992"
"2642","COL","Ques_12","1",1994,"1994"
"2643","COL","Ques_12","1",1994,"1995"
"2644","COL","Ques_12","1",1994,"1996"
"2645","COL","Ques_12","1",1994,"1997"
"2646","COL","Ques_12","1",1994,"1998"
"2647","COL","Ques_12","1",1994,"2000"
"2648","COL","Ques_12","1",1994,"2002"
"2649","COL","Ques_12","1",1994,"2003"
"2650","COL","Ques_12","1",1994,"2004"
"2651","COL","Ques_12","1",1994,"2005"
"2652","COL","Ques_12","1",1994,"2006"
"2653","COL","Ques_12","1",1994,"2007"
"2654","COL","Ques_12","1",1994,"2008"
"2655","COL","Ques_12","1",1994,"2009"
"2656","COL","Ques_12","1",1994,"2010"
"2657","COL","Ques_12","1",1994,"2011"
"2658","COL","Ques_12","1",1994,"2014"
"2659","COL","Ques_12","1",1994,"2015"
"2660","COL","Ques_12","1",1994,"2016"
"2661","COL","Ques_13","1",2011,"1925"
"2662","COL","Ques_13","1",2011,"1931"
"2663","COL","Ques_13","1",2011,"1965"
"2664","COL","Ques_13","1",2011,"1967"
"2665","COL","Ques_13","1",2011,"1983"
"2666","COL","Ques_13","1",2011,"1986"
"2667","COL","Ques_13","1",2011,"1988"
"2668","COL","Ques_13","1",2011,"1991"
"2669","COL","Ques_13","1",2011,"1992"
"2670","COL","Ques_13","1",2011,"1994"
"2671","COL","Ques_13","1",2011,"1995"
"2672","COL","Ques_13","1",2011,"1996"
"2673","COL","Ques_13","1",2011,"1997"
"2674","COL","Ques_13","1",2011,"1998"
"2675","COL","Ques_13","1",2011,"2000"
"2676","COL","Ques_13","1",2011,"2002"
"2677","COL","Ques_13","1",2011,"2003"
"2678","COL","Ques_13","1",2011,"2004"
"2679","COL","Ques_13","1",2011,"2005"
"2680","COL","Ques_13","1",2011,"2006"
"2681","COL","Ques_13","1",2011,"2007"
"2682","COL","Ques_13","1",2011,"2008"
"2683","COL","Ques_13","1",2011,"2009"
"2684","COL","Ques_13","1",2011,"2010"
"2685","COL","Ques_13","1",2011,"2011"
"2686","COL","Ques_13","1",2011,"2014"
"2687","COL","Ques_13","1",2011,"2015"
"2688","COL","Ques_13","1",2011,"2016"
"2689","COL","Ques_15","0",2009,"1925"
"2690","COL","Ques_15","0",2009,"1931"
"2691","COL","Ques_15","0",2009,"1965"
"2692","COL","Ques_15","0",2009,"1967"
"2693","COL","Ques_15","0",2009,"1983"
"2694","COL","Ques_15","0",2009,"1986"
"2695","COL","Ques_15","0",2009,"1988"
"2696","COL","Ques_15","0",2009,"1991"
"2697","COL","Ques_15","0",2009,"1992"
"2698","COL","Ques_15","0",2009,"1994"
"2699","COL","Ques_15","0",2009,"1995"
"2700","COL","Ques_15","0",2009,"1996"
"2701","COL","Ques_15","0",2009,"1997"
"2702","COL","Ques_15","0",2009,"1998"
"2703","COL","Ques_15","0",2009,"2000"
"2704","COL","Ques_15","0",2009,"2002"
"2705","COL","Ques_15","0",2009,"2003"
"2706","COL","Ques_15","0",2009,"2004"
"2707","COL","Ques_15","0",2009,"2005"
"2708","COL","Ques_15","0",2009,"2006"
"2709","COL","Ques_15","0",2009,"2007"
"2710","COL","Ques_15","0",2009,"2008"
"2711","COL","Ques_15","0",2009,"2009"
"2712","COL","Ques_15","0",2009,"2010"
"2713","COL","Ques_15","0",2009,"2011"
"2714","COL","Ques_15","0",2009,"2014"
"2715","COL","Ques_15","0",2009,"2015"
"2716","COL","Ques_15","0",2009,"2016"
"2717","COL","Ques_17","1",2011,"1925"
"2718","COL","Ques_17","1",2011,"1931"
"2719","COL","Ques_17","1",2011,"1965"
"2720","COL","Ques_17","1",2011,"1967"
"2721","COL","Ques_17","1",2011,"1983"
"2722","COL","Ques_17","1",2011,"1986"
"2723","COL","Ques_17","1",2011,"1988"
"2724","COL","Ques_17","1",2011,"1991"
"2725","COL","Ques_17","1",2011,"1992"
"2726","COL","Ques_17","1",2011,"1994"
"2727","COL","Ques_17","1",2011,"1995"
"2728","COL","Ques_17","1",2011,"1996"
"2729","COL","Ques_17","1",2011,"1997"
"2730","COL","Ques_17","1",2011,"1998"
"2731","COL","Ques_17","1",2011,"2000"
"2732","COL","Ques_17","1",2011,"2002"
"2733","COL","Ques_17","1",2011,"2003"
"2734","COL","Ques_17","1",2011,"2004"
"2735","COL","Ques_17","1",2011,"2005"
"2736","COL","Ques_17","1",2011,"2006"
"2737","COL","Ques_17","1",2011,"2007"
"2738","COL","Ques_17","1",2011,"2008"
"2739","COL","Ques_17","1",2011,"2009"
"2740","COL","Ques_17","1",2011,"2010"
"2741","COL","Ques_17","1",2011,"2011"
"2742","COL","Ques_17","1",2011,"2014"
"2743","COL","Ques_17","1",2011,"2015"
"2744","COL","Ques_17","1",2011,"2016"
"2745","COL","Ques_2","1",2009,"1925"
"2746","COL","Ques_2","1",2009,"1931"
"2747","COL","Ques_2","1",2009,"1965"
"2748","COL","Ques_2","1",2009,"1967"
"2749","COL","Ques_2","1",2009,"1983"
"2750","COL","Ques_2","1",2009,"1986"
"2751","COL","Ques_2","1",2009,"1988"
"2752","COL","Ques_2","1",2009,"1991"
"2753","COL","Ques_2","1",2009,"1992"
"2754","COL","Ques_2","1",2009,"1994"
"2755","COL","Ques_2","1",2009,"1995"
"2756","COL","Ques_2","1",2009,"1996"
"2757","COL","Ques_2","1",2009,"1997"
"2758","COL","Ques_2","1",2009,"1998"
"2759","COL","Ques_2","1",2009,"2000"
"2760","COL","Ques_2","1",2009,"2002"
"2761","COL","Ques_2","1",2009,"2003"
"2762","COL","Ques_2","1",2009,"2004"
"2763","COL","Ques_2","1",2009,"2005"
"2764","COL","Ques_2","1",2009,"2006"
"2765","COL","Ques_2","1",2009,"2007"
"2766","COL","Ques_2","1",2009,"2008"
"2767","COL","Ques_2","1",2009,"2009"
"2768","COL","Ques_2","1",2009,"2010"
"2769","COL","Ques_2","1",2009,"2011"
"2770","COL","Ques_2","1",2009,"2014"
"2771","COL","Ques_2","1",2009,"2015"
"2772","COL","Ques_2","1",2009,"2016"
"2773","COL","Ques_23","1",2009,"1925"
"2774","COL","Ques_23","1",2009,"1931"
"2775","COL","Ques_23","1",2009,"1965"
"2776","COL","Ques_23","1",2009,"1967"
"2777","COL","Ques_23","1",2009,"1983"
"2778","COL","Ques_23","1",2009,"1986"
"2779","COL","Ques_23","1",2009,"1988"
"2780","COL","Ques_23","1",2009,"1991"
"2781","COL","Ques_23","1",2009,"1992"
"2782","COL","Ques_23","1",2009,"1994"
"2783","COL","Ques_23","1",2009,"1995"
"2784","COL","Ques_23","1",2009,"1996"
"2785","COL","Ques_23","1",2009,"1997"
"2786","COL","Ques_23","1",2009,"1998"
"2787","COL","Ques_23","1",2009,"2000"
"2788","COL","Ques_23","1",2009,"2002"
"2789","COL","Ques_23","1",2009,"2003"
"2790","COL","Ques_23","1",2009,"2004"
"2791","COL","Ques_23","1",2009,"2005"
"2792","COL","Ques_23","1",2009,"2006"
"2793","COL","Ques_23","1",2009,"2007"
"2794","COL","Ques_23","1",2009,"2008"
"2795","COL","Ques_23","1",2009,"2009"
"2796","COL","Ques_23","1",2009,"2010"
"2797","COL","Ques_23","1",2009,"2011"
"2798","COL","Ques_23","1",2009,"2014"
"2799","COL","Ques_23","1",2009,"2015"
"2800","COL","Ques_23","1",2009,"2016"
"2801","COL","Ques_25","0",1994,"1925"
"2802","COL","Ques_25","0",1994,"1931"
"2803","COL","Ques_25","0",1994,"1965"
"2804","COL","Ques_25","0",1994,"1967"
"2805","COL","Ques_25","0",1994,"1983"
"2806","COL","Ques_25","0",1994,"1986"
"2807","COL","Ques_25","0",1994,"1988"
"2808","COL","Ques_25","0",1994,"1991"
"2809","COL","Ques_25","0",1994,"1992"
"2810","COL","Ques_25","0",1994,"1994"
"2811","COL","Ques_25","0",1994,"1995"
"2812","COL","Ques_25","0",1994,"1996"
"2813","COL","Ques_25","0",1994,"1997"
"2814","COL","Ques_25","0",1994,"1998"
"2815","COL","Ques_25","0",1994,"2000"
"2816","COL","Ques_25","0",1994,"2002"
"2817","COL","Ques_25","0",1994,"2003"
"2818","COL","Ques_25","0",1994,"2004"
"2819","COL","Ques_25","0",1994,"2005"
"2820","COL","Ques_25","0",1994,"2006"
"2821","COL","Ques_25","0",1994,"2007"
"2822","COL","Ques_25","0",1994,"2008"
"2823","COL","Ques_25","0",1994,"2009"
"2824","COL","Ques_25","0",1994,"2010"
"2825","COL","Ques_25","0",1994,"2011"
"2826","COL","Ques_25","0",1994,"2014"
"2827","COL","Ques_25","0",1994,"2015"
"2828","COL","Ques_25","0",1994,"2016"
"2829","COL","Ques_26","1",1994,"1925"
"2830","COL","Ques_26","1",1994,"1931"
"2831","COL","Ques_26","1",1994,"1965"
"2832","COL","Ques_26","1",1994,"1967"
"2833","COL","Ques_26","1",1994,"1983"
"2834","COL","Ques_26","1",1994,"1986"
"2835","COL","Ques_26","1",1994,"1988"
"2836","COL","Ques_26","1",1994,"1991"
"2837","COL","Ques_26","1",1994,"1992"
"2838","COL","Ques_26","1",1994,"1994"
"2839","COL","Ques_26","1",1994,"1995"
"2840","COL","Ques_26","1",1994,"1996"
"2841","COL","Ques_26","1",1994,"1997"
"2842","COL","Ques_26","1",1994,"1998"
"2843","COL","Ques_26","1",1994,"2000"
"2844","COL","Ques_26","1",1994,"2002"
"2845","COL","Ques_26","1",1994,"2003"
"2846","COL","Ques_26","1",1994,"2004"
"2847","COL","Ques_26","1",1994,"2005"
"2848","COL","Ques_26","1",1994,"2006"
"2849","COL","Ques_26","1",1994,"2007"
"2850","COL","Ques_26","1",1994,"2008"
"2851","COL","Ques_26","1",1994,"2009"
"2852","COL","Ques_26","1",1994,"2010"
"2853","COL","Ques_26","1",1994,"2011"
"2854","COL","Ques_26","1",1994,"2014"
"2855","COL","Ques_26","1",1994,"2015"
"2856","COL","Ques_26","1",1994,"2016"
"2857","COL","Ques_29","1",2007,"1925"
"2858","COL","Ques_29","1",2007,"1931"
"2859","COL","Ques_29","1",2007,"1965"
"2860","COL","Ques_29","1",2007,"1967"
"2861","COL","Ques_29","1",2007,"1983"
"2862","COL","Ques_29","1",2007,"1986"
"2863","COL","Ques_29","1",2007,"1988"
"2864","COL","Ques_29","1",2007,"1991"
"2865","COL","Ques_29","1",2007,"1992"
"2866","COL","Ques_29","1",2007,"1994"
"2867","COL","Ques_29","1",2007,"1995"
"2868","COL","Ques_29","1",2007,"1996"
"2869","COL","Ques_29","1",2007,"1997"
"2870","COL","Ques_29","1",2007,"1998"
"2871","COL","Ques_29","1",2007,"2000"
"2872","COL","Ques_29","1",2007,"2002"
"2873","COL","Ques_29","1",2007,"2003"
"2874","COL","Ques_29","1",2007,"2004"
"2875","COL","Ques_29","1",2007,"2005"
"2876","COL","Ques_29","1",2007,"2006"
"2877","COL","Ques_29","1",2007,"2007"
"2878","COL","Ques_29","1",2007,"2008"
"2879","COL","Ques_29","1",2007,"2009"
"2880","COL","Ques_29","1",2007,"2010"
"2881","COL","Ques_29","1",2007,"2011"
"2882","COL","Ques_29","1",2007,"2014"
"2883","COL","Ques_29","1",2007,"2015"
"2884","COL","Ques_29","1",2007,"2016"
"2885","COL","Ques_3","1",1994,"1925"
"2886","COL","Ques_3","1",1994,"1931"
"2887","COL","Ques_3","1",1994,"1965"
"2888","COL","Ques_3","1",1994,"1967"
"2889","COL","Ques_3","1",1994,"1983"
"2890","COL","Ques_3","1",1994,"1986"
"2891","COL","Ques_3","1",1994,"1988"
"2892","COL","Ques_3","1",1994,"1991"
"2893","COL","Ques_3","1",1994,"1992"
"2894","COL","Ques_3","1",1994,"1994"
